ko	ko name	ko des	module	module name	map	map name	map class
K14370	eryK, CYP113A	eryK; erythromycin 12 hydroxylase [EC:1.14.13.154] [RN:R05522]	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14369	eryG	eryG; erythromycin 3''-O-methyltransferase [EC:2.1.1.254] [RN:R05520 R05532]	M00774	Erythromycin biosynthesis, propanoyl-CoA + methylmalonyl-CoA => deoxyerythronolide B => erythromycin A/B [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16007	oleA	oleA; 8,8a-deoxyoleandolide synthase [RN:R06453]	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16008	oleP, CYP107D	oleP; cytochrome P450 monooxygenase OleP [RN:R06454]	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16009	oleGII	oleGII; glycosyltransferase OleGII [RN:R06455]	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K13320	oleY	oleY; L-olivosyl-oleandolide 3-O-methyltransferase [EC:2.1.1.239] [RN:R06456]	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16010	oleGI	oleGI; desosaminyltransferase OleGI [RN:R06457]	M00775	Oleandomycin biosynthesis, malonyl-CoA + methylmalonyl-CoA => 8,8a-deoxyoleandolide => oleandomycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16000	pikAI	pikAI; narbonolide/10-deoxymethynolide synthase [EC:2.3.1.240 2.3.1.239] [RN:R06459 R06458]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16001	pikAII	pikAII; narbonolide/10-deoxymethynolide synthase [EC:2.3.1.240 2.3.1.239] [RN:R06459 R06458]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16002	pikAIII	pikAIII; narbonolide/10-deoxymethynolide synthase [EC:2.3.1.240 2.3.1.239] [RN:R06459 R06458]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16003	pikAIV	pikAIV; narbonolide synthase [EC:2.3.1.240] [RN:R06459]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16004	desVII	desVII; narbonolide/10-deoxymethynolide desosaminyltransferase [EC:2.4.1.277] [RN:R06461 R06460]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16005	desVIII	desVIII; narbonolide/10-deoxymethynolide desosaminyltransferase auxiliary protein [RN:R06461 R06460]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K16006	pikC, CYP107L	pikC; pikromycin synthase [EC:1.14.15.33] [RN:R06464 R06463]	M00776	Pikromycin/methymycin biosynthesis, methylmalonyl-CoA + malonyl-CoA => narbonolide/10-deoxymethynolide => pikromycin/methymycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14371	aveA	aveA; type I polyketide synthase AVES [RN:R06481 R06483]	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14372	aveE, CYP171A	aveE; cytochrome P450 hydroxylase [EC:1.14.-.-] [RN:R06467 R06470]	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14373	aveF	aveF; C-5 ketoreductase [RN:R06473 R06475]	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14374	aveD	aveD; avermectin B 5-O-methyltransferase [EC:2.1.1.-] [RN:R06477 R06479]	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14375	aveBI	aveBI; dTDP-L-oleandrosyltransferase [EC:2.4.1.-] [RN:R06490 R06491 R06488 R06489 R06498 R06499 R06496 R06497]	M00777	Avermectin biosynthesis, 2-methylbutanoyl-CoA/isobutyryl-CoA => 6,8a-Seco-6,8a-deoxy-5-oxoavermectin 1a/1b aglycone => avermectin A1a/B1a/A1b/B1b [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05551	actI1, oxyA, tcmK, snoa1, aknB, mtmP	actI1, oxyA, tcmK, snoa1, mtmP; minimal PKS ketosynthase (KS/KS alpha) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05552	actI2, oxyB, tcmL, snoa2, aknC, mtmK	actI2, oxyB, tcmL, snoa2, mtmK; minimal PKS chain-length factor (CLF/KS beta) [EC:2.3.1.- 2.3.1.260 2.3.1.235] [RN:R09258 R09259 R11516 R06643]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05553	actI3, oxyC, tcmM, snoa3, aknD, mtmS	actI3, oxyC, tcmM, snoa3, mtmS; minimal PKS acyl carrier protein [RN:R09258 R09259 R11516 R06643]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K12420	actIII, oxyJ, snoaD, aknA	actIII, oxyJ, snoaD; ketoreductase [EC:1.1.1.-] [RN:R09262 R06642 R09263]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05554	actVII	actVII; aromatase [EC:4.2.1.-] [RN:R09265]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14249	oxyK	oxyK; bifunctional cyclase/aromatase [EC:4.2.1.-] [RN:R09187]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15884	snoaE, aknE1	snoaE; bifunctional aromatase (cyclase/dehydratase) [EC:4.2.1.-] [RN:R09266]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15885	mtmQ	mtmQ; C7-C12 aromatase (ARO/CYC) [EC:4.2.1.-] [RN:R09268]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05555	actIV	actIV; cyclase [EC:4.-.-.-] [RN:R09305]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14250	oxyN, snoaM, dpsY, aknW, mtmY	oxyN, snoaM, mtmY; cyclase [RN:R09188 R09325 R09350]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15886	tcmN	tcmN; multifunctional cyclase / dehydratase / O-methyltransferase [EC:2.3.1.235] [RN:R09269 R09355]	M00778	Type II polyketide backbone biosynthesis, acyl-CoA + malonyl-CoA => polyketide [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K05556	actVI1, RED1	actVI1; ketoreductase RED1 [EC:1.1.1.-] [RN:R09306 R09307 R09308]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14626	actVIA	actVIA; actinorhodin biosynthesis protein ActVIA [RN:R09308]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14627	actVI3	actVI3; dehydratase [EC:4.2.1.-] [RN:R09308]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14628	actVI2	actVI2; enoyl reductase [RN:R06695]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14629	actVI4	actVI4; enoyl reductase [RN:R06695]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14630	actVA5	actVA5; two-component flavin-dependent monooxygenase [EC:1.14.14.-] [RN:R09314]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14631	actVB	actVB; flavin reductase ActVB [EC:1.5.1.-] [RN:R05705]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14632	actVA6	actVA6; C-6 monooxygenase [RN:R06696]	M00779	Dihydrokalafungin biosynthesis, octaketide => dihydrokalafungin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14251	oxyF	oxyF; C-methyltransferase [EC:2.1.1.-] [RN:R09189]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14252	oxyL	oxyL; 6-methylpretetramide 4-monooxygenase / 4-hydroxy-6-methylpretetramide 12a-monooxygenase [EC:1.14.13.232 1.14.13.233] [RN:R09190 R05462]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14253	oxyE	oxyE; 6-methylpretetramide 4-monooxygenase [EC:1.14.13.232] [RN:R05463]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14254	oxyQ	oxyQ; aminotransferase [RN:R09197]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14255	oxyT, ctcO, cts6	oxyT, ctcO, cts6; 4-amino-anhydrotetracycline N4-methyltransferase [EC:2.1.1.335] [RN:R09191]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K14256	oxyS, cts8	oxyS, cts8; anhydrotetracycline 6-monooxygenase / 5a,11a-dehydrotetracycline 5-monooxygenase [EC:1.14.13.38 1.14.13.234] [RN:R04060 R09198]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K21301	oxyR, ctcR	oxyR; 5a,11a-dehydrotetracycline reductase [EC:1.3.98.4] [RN:R09192 R05459]	M00780	Tetracycline/oxytetracycline biosynthesis, pretetramide => tetracycline/oxytetracycline [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15941	snoaB, dnrG, aknX	snoaB, dnrG; deoxynogalonate / 12-deoxyaklanonic acid monooxygenase [EC:1.13.12.22 1.13.12.-] [RN:R09327 R06679]	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15942	snoaC, dnrC, dauC, aknG	snoaC, dnrC; O-methyltransferase / aklanonic acid methyltransferase [EC:2.1.1.- 2.1.1.288] [RN:R06675 R06680]	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15943	snoaL, dnrD, dauD, aknH	snoaL, dnrD; nogalonic acid methyl ester cyclase / aklanonic acid methyl ester cyclase [EC:5.5.1.26 5.5.1.23] [RN:R09328 R06681]	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15944	snoaF, dnrE, dauE, aknU	snoaF, dnrE; nogalaviketone/aklaviketone reductase [EC:1.1.1.- 1.1.1.362] [RN:R09329 R06682]	M00781	Nogalavinone/aklavinone biosynthesis, deoxynogalonate/deoxyaklanonate => nogalavinone/aklavinone [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15959	mtmMI	mtmMI; O-methyltransferase [EC:2.1.1.-] [RN:R06715]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15960	mtmGIV	mtmGIV; glycosyltransferase [EC:2.4.1.-] [RN:R06716 R06718]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15961	mtmGIII	mtmGIII; glycosyltransferase [EC:2.4.1.-] [RN:R06717]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15963	mtmMII	mtmMII; C-methyltransferase [EC:2.1.1.-] [RN:R06719]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15964	mtmGI	mtmGI; glycosyltransferase [EC:2.4.1.-] [RN:R09351]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15965	mtmGII	mtmGII; glycosyltransferase [EC:2.4.1.-] [RN:R09352]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15966	mtmOIV	mtmOIV; monooxygenase [EC:1.14.13.-] [RN:R09353]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15967	mtmW	mtmW; ketoreductase [RN:R09354]	M00782	Mithramycin biosynthesis, 4-demethylpremithramycinone => mithramycin [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
K15968	tcmI	tcmI; tetracenomycin F2 cyclase [EC:4.2.1.154] [RN:R06699]	M00783	Tetracenomycin C/8-demethyltetracenomycin C biosynthesis, tetracenomycin F2 => tetracenomycin C/8-demethyltetracenomycin C [PATH:map01110]	path:map01110	Biosynthesis of secondary metabolites	Metabolism; Metabolism of terpenoids and polyketides
